record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_40709622_AUTO1,PMID_40709622,green tea,tea extract,catechins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Enhanced bound antioxidant capacity of oat bran treated with green tea infusion modulates antioxidant release and short chain fatty acid formation during colonic fermentation.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40709622_AUTO2,PMID_40709622,green tea,tea extract,catechins,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,Enhanced bound antioxidant capacity of oat bran treated with green tea infusion modulates antioxidant release and short chain fatty acid formation during colonic fermentation.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_40701649_AUTO1,PMID_40701649,green tea,tea extract,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Gut microbiota-targeted dietary supplementation with fermentable fibers and polyphenols prevents hypobaric hypoxia-induced increases in intestinal permeability.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40696344_AUTO1,PMID_40696344,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Associations of a healthy beverage pattern with all-cause and cause-specific mortality among US adults: a nationwide cohort study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_40664289_AUTO1,PMID_40664289,fermented tea,purified component,theaflavins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,"Theaflavin-3,3'-digallate prevents alcoholic liver injury by suppressing hepatic TLR4/NF-κB signaling and modulating the gut-liver axis in mice.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40645013_AUTO1,PMID_40645013,green tea,purified component,catechins,,other,candidate endpoint from title,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,,,,,The role of epigallocatechin gallate (EGCG) in uterine myomas.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_40640361_AUTO1,PMID_40640361,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Effects of tea polysaccharides on gut microbiota and physiological health indicators in mice,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40637142_AUTO1,PMID_40637142,green tea,fermented beverage,multiple component groups,,antioxidant,oxidative stress or antioxidant-status outcome,randomized controlled trial,human_interventional,human trial participants,needs manual extraction,positive,fermentation/oxidation,,,,oxidative-stress-related mechanism,,,oxidative stress phenotype,Effect of regular green tea (Camellia sinensis) kombucha consumption on oxidative stress and endothelial health in individuals with excess body weight: a randomized controlled trial.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_40637029_AUTO1,PMID_40637029,unspecified tea,unspecified material,multiple component groups,,anti-obesity,obesity-related phenotype,meta-analysis,evidence_synthesis,human prospective cohorts,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Risk Factors of Periodontitis: Evidence From Two-Sample Mendelian Randomization and Meta-Analysis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_40609356_AUTO1,PMID_40609356,unspecified tea,tea extract,whole extract,,antioxidant,oxidative stress or antioxidant-status outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,other extraction,,,needs manual extraction,,,oxidative stress phenotype,"Advances in Camellia oleifera seed meal Saponins: Extraction, analysis, bioactivity, and application.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_40587877_AUTO1,PMID_40587877,unspecified tea,unspecified material,multiple component groups,,neuroprotection,cognition or neural-protection-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,neuroprotection-related mechanism,,,cognition or neural phenotype,Neuroprotective effect of Kaempferol through modulation of autophagy.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_40570454_AUTO1,PMID_40570454,unspecified tea,purified component,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,"Tea polyphenols: Effects on growth, immune function, and reproductive performance of roosters.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_40566930_AUTO1,PMID_40566930,green tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Oral Nanoarmored Live Bacterial Biotherapeutics Bearing Polyphenol-Based Supraparticles Enhance Chemotherapy via Reestablishing Immuno-Oncology-Microbiome Axis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40555782_AUTO1,PMID_40555782,unspecified tea,unspecified material,multiple component groups,,neuroprotection,cognition or neural-protection-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Impact of fetal inflammatory response on brain MRI abnormalities in extremely preterm infants.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_40552775_AUTO1,PMID_40552775,green tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Epigallocatechin-3-Gallate Attenuates Benign Prostatic Hyperplasia Development via Regulating Firmicutes to Inhibit Gastric Secretion of Insulin-Like Growth Factor-1.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40543124_AUTO1,PMID_40543124,green tea,tea extract,catechins,,other,candidate endpoint from title,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,,,,,How does the flavan-3-ol structure condition the quali-quantitative production of phenolic metabolites? Insights from a 3-arm intervention.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_40536553_AUTO1,PMID_40536553,green tea,unspecified material,multiple component groups,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,needs manual extraction,,,inflammation phenotype,"Pathophysiology, conventional treatments, and evidence-based herbal remedies of hair loss with a systematic review of controlled clinical trials.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_40536509_AUTO1,PMID_40536509,unspecified tea,tea infusion,caffeine,,other,candidate endpoint from title,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Diet composition impacts the natural history of steatotic liver disease.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_40534238_AUTO1,PMID_40534238,green tea,tea extract,catechins,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,Improvement of antioxidant phytochemicals and color quality of green tea (Camellia sinensis L.) as influenced by cold plasma.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_40525136_AUTO1,PMID_40525136,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,cardiovascular or mortality-related outcome,meta-analysis,evidence_synthesis,human prospective cohorts,needs manual extraction,positive,,,,,,,,,Coffee and tea consumption and cardiovascular disease and all-cause and cause-specific mortality in individuals with diabetes mellitus: a meta-analysis of prospective observational studies.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_40509019_AUTO1,PMID_40509019,unspecified tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Tea Catechins: Potential Plant-Derived Feed Additives for Improving Chicken Intestinal Health and Productivity.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_40507186_AUTO1,PMID_40507186,unspecified tea,unspecified material,multiple component groups,,other,candidate endpoint from title,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,,,,,Association of Food-Specific Glycemic Load and Distinct Dietary Components with Gestational Diabetes Mellitus Within a Mediterranean Dietary Pattern: A Prospective Cohort Study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
