paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41008240,PubMed,Influencing Factors and Regulatory Mechanisms of Fresh Tea Leaf Quality: A Review.,Wu T; He J; Deng X; Wang X; Yuan W; Wang Q; Chen X; Zou M; An H; Wang B; Che R,"Foods (Basel, Switzerland)",2025,10.3390/foods14183268,41008240,systematic review,unspecified tea,purified component,caffeine,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40997414,PubMed,Multifunctional pea protein-corn starch films with green tea polyphenols: enhanced antimicrobial activity in beef packaging.,Alshabrmi FM; Alatawi EA,Food chemistry,2025,10.1016/j.foodchem.2025.146466,40997414,animal study,green tea,purified component,mixed polyphenols,antioxidant,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40978769,PubMed,Comparative validation of low-density lipoprotein cholesterol estimation formulas in older Georgian adults.,Nino G; Lizi M; Nino K,Practical laboratory medicine,2025,10.1016/j.plabm.2025.e00504,40978769,cohort study,unspecified tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40976893,PubMed,Nanotechnology-Based Approaches for Combating Skin Aging: A Comprehensive Review.,Mitali; Singh MK; Mishra AK,Current aging science,2025,10.2174/0118746098384581250904035955,40976893,systematic review,green tea,tea extract,whole extract,antioxidant,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40972869,PubMed,The effects of whole foods and dietary patterns on flow-mediated dilation: a systematic review and meta-analysis of randomized controlled trials.,Trinquet NM; Kellow NJ; Eviana R; Williamson G; Dordevic AL,The American journal of clinical nutrition,2025,10.1016/j.ajcnut.2025.09.020,40972869,meta-analysis,unspecified tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40969419,PubMed,Green tea as a cosmetic agent for skin aging: A scoping review.,Febrinasari RP; Benedictus B; Tan K; Mardhiati Y; Putri SK; Choiri S; Wahyuni DSC,Avicenna journal of phytomedicine,2025,10.22038/ajp.2025.25449,40969419,systematic review,green tea,tea extract,catechins,anti-inflammatory,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40957830,PubMed,Bai Mao Tea Polysaccharides Induce Adipose Tissue Browning and Ameliorate Diet-Induced Obesity by Modulating Butyrate Production and Gut Microbiota Composition,Tang H et al.,Journal of Agricultural and Food Chemistry,2025,10.1021/acs.jafc.5c06964,40957830,animal study,unspecified tea,purified component,tea polysaccharides,anti-obesity,no,no,yes,include,,Primary polysaccharide obesity paper
PMID_40947235,PubMed,Gas-solid dual barrier strategy to efficiently enhance flame-retardancy and smoke-suppression of cellulose aerogel.,Luo X; He L; Sun L; Chen X; Liu L; Yao J; Cai Y,Carbohydrate polymers,2025,10.1016/j.carbpol.2025.124266,40947235,animal study,unspecified tea,unspecified material,multiple component groups,other,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40944258,PubMed,Alcohol and Tea Consumption in Relation to Liver Cancer Risk by Diabetes Status: A Prospective Cohort Study of 0.5 Million Chinese Adults.,Feng X; Li R; Yan M; Yuan C; Wu Y,Nutrients,2025,10.3390/nu17172870,40944258,cohort study,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40944237,PubMed,Effects of Raspberry Leaf Tea Polyphenols on Postprandial Glucose and Insulin Responses in Healthy Adults.,Alkhudaydi HMS; Spencer JPE,Nutrients,2025,10.3390/nu17172849,40944237,randomized controlled trial,unspecified tea,tea extract,mixed polyphenols,metabolic improvement,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40939879,PubMed,Japanese Diet Index Score and Cause-Specific Mortality in Japanese Men and Women: The Japan Public Health Center-Based Prospective Study.,Murai U; Ishihara J; Takachi R; Kito K; Ishii Y; Yamagishi K; Inoue M; Yamaji T; Iwasaki M; Tsugane S; Sawada N; JPHC Study Group,The Journal of nutrition,2025,10.1016/j.tjnut.2025.09.003,40939879,cohort study,green tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40937992,PubMed,Tea Polyphenol-Zinc Nanocomplexes Alleviate Diquat-Induced Liver and Small Intestine Oxidative Stress in C57BL/6 Mice.,Liu T; Zhao Y; Feng J,"Nanomaterials (Basel, Switzerland)",2025,10.3390/nano15171313,40937992,animal study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40935265,PubMed,Modulatory role of epigallocatechin-3-gallate (EGCG) on male and female reproductive disorders.,Roy N; Borle S; Singh D,"Reproductive toxicology (Elmsford, N.Y.)",2025,10.1016/j.reprotox.2025.109049,40935265,systematic review,green tea,purified component,catechins,cardiovascular protection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40932098,PubMed,Does Daily Intake of Matcha Tea Enhance The Periodontal Health of Patients With Localised Gingivitis: A Control Study.,Abood RS; Al-Taweel FBH; Akram HM; Abdulbaqi HR,Oral health & preventive dentistry,2025,10.3290/j.ohpd.c_2268,40932098,cohort study,green tea,tea infusion,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40930783,PubMed,Dietary antioxidant nutrients intake and pneumonia mortality in Japanese men and women: the Japan Public Health Center-Based Prospective Study.,Zha L; Kitamura T; Yamaji T; Iwasaki M; Inoue M; Tsugane S; Sawada N,Environmental health and preventive medicine,2025,10.1265/ehpm.25-00186,40930783,cohort study,green tea,unspecified material,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40930359,PubMed,"Recent advances in chemical characterization, emerging applications, and biological activities of tea polysaccharides and their conjugates from leaves and flowers: A review.",Rashwan AK; El-Shiekh RA; Bassiony A; Abdelshafy AM; Osman AI; Younis HA; Zhou F; Gherbawy YA; El-Seedi HR; Shi J; Chen W,International journal of biological macromolecules,2025,10.1016/j.ijbiomac.2025.147540,40930359,systematic review,unspecified tea,tea extract,tea polysaccharides,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q1;Q3; abstract_saved_in_raw_batch
PMID_40923241,PubMed,Green tea extract complex as a phytogenic supplement to reduce bile salt hydrolase activity and enhance growth performance in weaning pigs.,Cho S; Vasquez R; Song JH; Son KY; Kim HY; Park SN; Chae JP; Moon JO; Kang DK; Kim IH,Journal of animal science,2025,10.1093/jas/skaf242,40923241,animal study,green tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40917836,PubMed,"Evaluating efficacy, safety, and innovation in skin care applications of essential oils: a systematic review.",Pezantes-Orellana C; German Bermúdez F; Montalvo J; Packer T; Orellana-Manzano A,Frontiers in medicine,2025,10.3389/fmed.2025.1589691,40917836,systematic review,unspecified tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40910807,PubMed,Advances and Outlook of Tea Polyphenol Chemistry: A Review.,Wang Z; Han Z; Zhang L,Journal of agricultural and food chemistry,2025,10.1021/acs.jafc.5c04943,40910807,systematic review,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40909391,PubMed,"Cold-brewed yellow tea showed stronger inhibition on high-fat diet induced mice obesity than that hot brewed, due to higher non-ester catechins content based on metabolomic profile.",Zheng L; Yang Y; Ye Q; Wang F; Zhang X; Hou Z; Lu C; Tian B; Liu R; Hu T; Zhong W,3 Biotech,2025,10.1007/s13205-025-04492-2,40909391,animal study,yellow tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40906738,PubMed,"Starch-EGCG Complexes Improve Starch Fermentability, Acetate Production, and Alter Relations between Gut Microbiota and Starch Chain-Length Distributions.",Zhu J; Zhu S; Wong WT; Liu H; Li C,Journal of agricultural and food chemistry,2025,10.1021/acs.jafc.5c08279,40906738,animal study,green tea,purified component,catechins,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40902558,PubMed,"Advancing kombucha fermentation: Microbial interactions, functional metabolites, and innovative optimization strategies.",Chen A; Li J; Yao A; Du G; Li J; Chen J,Food chemistry,2025,10.1016/j.foodchem.2025.146121,40902558,systematic review,fermented tea,fermented beverage,multiple component groups,metabolic improvement,yes,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40887285,PubMed,"Effects of Oligonol(®) Supplementation on Abdominal Fat in Japanese Overweight Volunteers: A Randomized, Double-Blind, Placebo-Controlled, Parallel Group Study.",Takanari J; Misu M; Goto K; Shio T; Fukuchi Y; Fujii H; Nishihira J,Journal of nutritional science and vitaminology,2025,10.3177/jnsv.71.357,40887285,randomized controlled trial,unspecified tea,tea extract,mixed polyphenols,anti-obesity,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40878851,PubMed,"Dendrobium officinale Kimura et Migo: traditional uses, agricultural technology, processing, chemical composition, pharmacological mechanisms, toxicology, and applications.",Liu X; Wu J; Zhao B; Wen L; Liang C; Sun Z; Luo J; Li X,The Journal of pharmacy and pharmacology,2025,10.1093/jpp/rgaf074,40878851,systematic review,unspecified tea,tea leaf,multiple component groups,metabolic improvement,yes,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40875308,PubMed,New Insights into the Structural Profiling of Polyphenol Aggregates from Pu-erh Tea and Their Anti-Inflammatory Activity via the TLR4/MyD88/NF-κB Signaling Pathway and Gut Microbiota.,Wu YL; Yang L; Shahidin; Liu ZH; Sun XL; Wang Y; Wang XJ; Sheng J; Zi CT,Journal of agricultural and food chemistry,2025,10.1021/acs.jafc.5c03760,40875308,animal study,unspecified tea,purified component,catechins,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40871693,PubMed,Liubao Tea Extract Attenuates High-Fat Diet and Streptozotocin-Induced Type 2 Diabetes in Mice by Remodeling Hepatic Metabolism and Gut Microbiota.,Luo J; Wei Z; Tan Y; Tong Y; Yang B; Wen M; Guan X; Zhu P; Xu S; Lin X; Zhang Q,Nutrients,2025,10.3390/nu17162665,40871693,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40871120,PubMed,Edible Films Based on Fish Gelatin and Soluble Soybean Polysaccharide Enriched with Tea Polyphenol for Active Food Packaging.,Liu J; Song Z; Wang Y; Pei Y; Tang K,Polymers,2025,10.3390/polym17162174,40871120,animal study,unspecified tea,purified component,tea polysaccharides,antioxidant,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40870767,PubMed,Liupao Tea Extract Alleviates Rheumatoid Arthritis in Mice by Regulating the Gut-Joint Axis Mediated via Fatty Acid Metabolism.,Tong Y; She Z; Lin X; Luo J; Guan X; Wen M; Huang L; Yang B; Liang X; Xu S; Tan Y; Zhu P; Wei Z; Liu H; Liu X; Zhang Q,"Foods (Basel, Switzerland)",2025,10.3390/foods14162854,40870767,animal study,dark tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_40869245,PubMed,The Antioxidant Potential of Black Tea Polyphenols in Heavy Metal Toxicity: An In Vitro Perspective.,Wnuk E,International journal of molecular sciences,2025,10.3390/ijms26167926,40869245,systematic review,green tea,purified component,theaflavins,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40867561,PubMed,Polyphenol-Based Therapeutic Strategies for Mitochondrial Dysfunction in Aging.,Maksimović T; Gădău C; Antal G; Čoban M; Eșanu O; Atyim E; Mioc A; Șoica C,Biomolecules,2025,10.3390/biom15081116,40867561,systematic review,unspecified tea,purified component,mixed polyphenols,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40865615,PubMed,"Neuroprotective and cognitive-enhancing potentials of herbal remedies: Focus on St. John's wort, green tea, and Ashwagandha.",Ahmed M,Neurotoxicology and teratology,2025,10.1016/j.ntt.2025.107549,40865615,systematic review,green tea,purified component,catechins,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40836066,PubMed,"Flavone Glycosides of Tea: Structure, Isolation, Identification, Health Benefit and Sensory Property.",Ke JP; Jiang C; Lai G; Liu X; Qin X; Wen M; Ho CT; Zhang L; Han Z,Comprehensive reviews in food science and food safety,2025,10.1111/1541-4337.70249,40836066,plant/agronomy study,green tea,tea leaf,caffeine,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40834920,PubMed,Strategies of tea polyphenol-mediated delivery systems based on Mannich reaction for precision nutrition.,Song Y; Zhang X; Chen Y; Chen Y; Wang H; Su W; Cheng S; Wang H; Tan M,Journal of controlled release : official journal of the Controlled Release Society,2025,10.1016/j.jconrel.2025.114135,40834920,systematic review,unspecified tea,purified component,mixed polyphenols,other,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40830941,PubMed,"Association of sugar-sweetened, artificially sweetened, and unsweetened tea with all-cause and cause-specific mortality: a prospective cohort study in UK biobank.",Lin Z; Zeng M; Ji Y; Wang L; Wu Y; Zhang T; Liu T,BMC public health,2025,10.1186/s12889-025-24063-7,40830941,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40823011,PubMed,"The associations of unsweetened, sugar-sweetened, and artificially sweetened tea consumption with all-cause and cause-specific mortality in 195,361 UK Biobank participants: a large prospective cohort study.",Huang H; Zhang L; Zhang D; Yang M; Lin Y; Wang Z; Wei P; Lin J; Huang J; Wei P; Chen Y; He B; Zhang M; Hu D; Hu F,Frontiers in nutrition,2025,10.3389/fnut.2025.1649279,40823011,cohort study,unspecified tea,tea infusion,caffeine,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_40822528,PubMed,Pharmaceutical Activities of Theanine: A Phytochemical Nutrient.,Chong X; Hou J; He HF,Food science & nutrition,2025,10.1002/fsn3.70811,40822528,systematic review,unspecified tea,unspecified material,theanine,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40822422,PubMed,Clinical insights into catechin-based nanomedicine: a review of therapeutic potential in neurodegenerative diseases.,Al Amin M; Zehravi M; Sweilam SH; Shanmugarajan TS; Arjun UVNV; Nagaiyan MB; Reddy SM; Subash V; Swarnalatha KM; Pazhanikumar A; Mart J; Prasad PD; Khan MI; Ahmad I; Emran TB,3 Biotech,2025,10.1007/s13205-025-04470-8,40822422,systematic review,green tea,purified component,catechins,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_40817213,PubMed,Microalgal biorefineries: a systematic review of technological trade-offs and innovation pathways.,Geng Y; Shaukat A; Azhar W; Raza QU; Tahir A; Abideen MZU; Zia MAB; Bashir MA; Rehim A,Biotechnology for biofuels and bioproducts,2025,10.1186/s13068-025-02694-7,40817213,systematic review,unspecified tea,tea leaf,multiple component groups,metabolic improvement,yes,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
