record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_40909391_GLM1,PMID_40909391,yellow tea,purified component,catechins,,anti-obesity,obesity-related phenotype,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,pancreatic lipase inhibition,,,"reduced obesity, hepatic steatosis, dyslipidemia, adipose accumulation",Dietary supplementation with cold-brewed MG-LYT significantly reduced HFD-induced obesity and related metabolic disorders in mice.,0.95,glm5_nvidia,llm_title_abstract_annotated,Effect attributed to higher non-ester catechins (EGC) in cold brew.; llm_postprocessed=true
PMID_40909391_GLM2,PMID_40909391,yellow tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,,gut microbiota composition,short-chain fatty acids (SCFAs),improved metabolic health,elevating fecal short-chain fatty acid (SCFA) levels and modulating gut microbiota composition.,0.90,glm5_nvidia,llm_title_abstract_annotated,Specific taxa not detailed in abstract.; llm_postprocessed=true
PMID_40906738_GLM1,PMID_40906738,green tea,purified component,catechins,,gut microbiota modulation,SCFA production,animal study,preclinical_in_vivo,in vitro fermentation,,positive,,,,,microbiota-associated mechanism,,acetate,,All complexes significantly enhanced gas and short-chain fatty acid (SCFA) production.,0.95,glm5_nvidia,llm_title_abstract_annotated,Pea starch-EGCG complex yielded highest acetate.; Chestnut starch complex linked to propionate.; llm_postprocessed=true
PMID_40906738_GLM2,PMID_40906738,green tea,purified component,catechins,,gut microbiota modulation,microbiota composition,animal study,preclinical_in_vivo,in vitro fermentation,,unclear,,,,,microbiota-associated mechanism,Prevotella,,,the corn starch-EGCG complex markedly increased Prevotella abundance (3.12% to 34.37%).,0.95,glm5_nvidia,llm_title_abstract_annotated,Corn starch-EGCG complex specifically noted.; llm_postprocessed=true
PMID_40902558_GLM1,PMID_40902558,fermented tea,fermented beverage,multiple component groups,,other,fermentation optimization,systematic review,evidence_synthesis_nonquantitative,in vitro,,unclear,,,,,microbial consortium engineering,,,,"advancements in precision fermentation, engineered microbial consortia, and AI-assisted fermentation optimization offer novel insights into improving product consistency, metabolic efficiency, and functional enhancement",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40887285_GLM1,PMID_40887285,unspecified tea,tea extract,mixed polyphenols,,anti-obesity,visceral fat area (VFA),randomized controlled trial,human_interventional,human,,negative,,,,,,,,overweight/obesity,Intake of 200 mg Oligonol significantly reduced abdominal VFA compared with the placebo group.,0.95,glm5_nvidia,llm_title_abstract_annotated,Oligonol contains monomers and dimers of flavanols from tea.; llm_postprocessed=true
PMID_40878851_GLM1,PMID_40878851,unspecified tea,tea leaf,multiple component groups,,metabolic improvement,metabolic syndrome,systematic review,evidence_synthesis_nonquantitative,review synthesis,,unclear,,,,,,,,,biological activity of D. officinale are diverse and include... therapy of metabolic syndrome,0.75,glm5_nvidia,llm_title_abstract_annotated,Explicitly listed in key findings.; llm_postprocessed=true
PMID_40878851_GLM3,PMID_40878851,unspecified tea,tea leaf,multiple component groups,,other,traditional tea usage,systematic review,evidence_synthesis_nonquantitative,review synthesis,,unclear,,,,,,,,,"It was often used by the ancients to nourish the body, brew baijiu and brew tea.",0.80,glm5_nvidia,llm_title_abstract_annotated,Explicitly listed in key findings.; Validates relevance to tea literature.; llm_postprocessed=true
PMID_40875308_GLM1,PMID_40875308,unspecified tea,purified component,catechins,,anti-inflammatory,suppression of inflammatory mediators,animal study,preclinical_in_vivo,mouse model,,negative,,,,,inhibition of TLR4/MyD88/NF-κB signaling pathway,,,inflammation phenotype,"PTPAs exert anti-inflammatory effects by inhibiting TLR4/MyD88-mediated NF-κB signaling pathway activation, thereby suppressing downstream inflammatory mediators including NO, TNF-α, IL-1β, and IL-6.",0.95,glm5_nvidia,llm_title_abstract_annotated,Mechanism demonstrated in vitro and in vivo.; llm_postprocessed=true
PMID_40875308_GLM2,PMID_40875308,unspecified tea,purified component,catechins,,gut microbiota modulation,reshaping gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,microbiota-associated mechanism,gut microbiota composition,,colitis phenotype,"PTPAs demonstrated multimodal therapeutic effects by preserving intestinal barrier integrity, modulating systemic inflammation, and reshaping the gut microbiota composition.",0.90,glm5_nvidia,llm_title_abstract_annotated,Specific taxa not detailed in abstract.; llm_postprocessed=true
PMID_40871693_GLM1,PMID_40871693,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,microbiota-dependent mechanism,SCFA-producing bacteria,short-chain fatty acids,improved hepatic metabolism and inflammation,"LBTE reshaped the gut microbiota profiles by decreasing harmful bacteria and increasing SCFA-producing bacteria, resulting in elevated fecal SCFAs.",0.95,glm5_nvidia,llm_title_abstract_annotated,Effect abolished by antibiotic-induced microbiota depletion.; llm_postprocessed=true
PMID_40871693_GLM2,PMID_40871693,unspecified tea,tea extract,whole extract,,other,blood glucose reduction,animal study,preclinical_in_vivo,mouse model,,positive,,,,,promotion of hepatic glycogen synthesis,,,Type 2 diabetes attenuation,"LBTE effectively reduced blood glucose levels and improved lipid metabolism, primarily by promoting hepatic glycogen synthesis and suppressing glycerophospholipid synthesis.",0.92,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40870767_GLM1,PMID_40870767,dark tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota composition,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,enrichment of specific taxa,"Monoglobaceae, Eggerthellaceae, Desulfovibrionaceae",,,"LPTE reshaped gut microbiota by enriching key families such as Monoglobaceae, Eggerthellaceae, and Desulfovibrionaceae",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40870767_GLM2,PMID_40870767,dark tea,tea extract,whole extract,,gut microbiota modulation,SCFA production,animal study,preclinical_in_vivo,mouse model,,positive,,,,,microbial metabolite increase,,short-chain fatty acids (SCFAs),intestinal barrier integrity,thereby promoting SCFA production. Increased SCFA levels enhanced intestinal barrier integrity,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40870767_GLM3,PMID_40870767,dark tea,tea extract,whole extract,,anti-inflammatory,rheumatoid arthritis symptoms,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,modulation of arachidonic acid metabolism,,,reduced bone destruction and joint inflammation,LPTE effectively attenuated RA symptoms by reducing bone destruction and joint inflammation... LPTE also modulated arachidonic acid metabolism,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40869245_GLM1,PMID_40869245,green tea,purified component,theaflavins,,antioxidant,oxidative stress,systematic review,evidence_synthesis_nonquantitative,in vitro,,positive,,,,,antioxidant activity of polyphenols,,,oxidative stress phenotype,This manuscript provides a summary of the current knowledge on the properties of TFs and TRs and their effect against oxidative stress caused by heavy metals in in vitro studies.,0.90,glm5_nvidia,llm_title_abstract_annotated,Focuses on theaflavins and thearubigins.; llm_postprocessed=true
PMID_40869245_GLM2,PMID_40869245,green tea,purified component,theaflavins,,anti-inflammatory,inflammation,systematic review,evidence_synthesis_nonquantitative,in vitro,,unclear,,,,,,,,,"Its properties are primarily due to the presence of polyphenols, which are associated with various effects, including antioxidant, anticancer, antiviral, and anti-inflammatory activities.",0.70,glm5_nvidia,llm_title_abstract_annotated,General statement of association; no specific anti-inflammatory mechanism extracted from abstract.; llm_postprocessed=true
PMID_40867561_GLM1,PMID_40867561,unspecified tea,purified component,mixed polyphenols,,metabolic improvement,mitochondrial health,systematic review,evidence_synthesis_nonquantitative,review synthesis,,positive,,,,,mitochondrial protection,,,aging,"Polyphenols... emerged as promising anti-aging agents due to their ability to modulate several hallmarks of aging, particularly mitochondrial dysfunction.",0.85,glm5_nvidia,llm_title_abstract_annotated,Tea mentioned as a dietary source of polyphenols.; llm_postprocessed=true
PMID_40834920_GLM1,PMID_40834920,unspecified tea,purified component,mixed polyphenols,,other,enhanced bioavailability,systematic review,evidence_synthesis_nonquantitative,not specified,,positive,,,,,delivery system stabilization,,,,The tea polyphenol-mediated delivery systems can improve the stability and bioavailability of food bioactive compounds during digestion and absorption.,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40830941_GLM1,PMID_40830941,unspecified tea,tea infusion,multiple component groups,,cardiovascular protection,all-cause mortality,cohort study,human_observational,human cohort,,negative,,,,,,,,,"Cox models with cubic splines showed significant associations between unsweetened and sugar-sweetened tea and lower all-cause mortality [HRs (95%CI), 0.78 (0.73-0.83)].",0.90,glm5_nvidia,llm_title_abstract_annotated,Combined HR reported for unsweetened and sugar-sweetened tea.; Specific finding for unsweetened tea.; llm_postprocessed=true
PMID_40830941_GLM3,PMID_40830941,unspecified tea,tea infusion,multiple component groups,,other,cancer mortality,cohort study,human_observational,human cohort,,negative,,,,,,,,,Unsweetened tea consumers also had lower risks for cancer and cardiovascular disease (CVD) mortality with the respective HRs (95%CI) of 0.81 (0.74-0.88) and 0.74 (0.64-0.86).,0.90,glm5_nvidia,llm_title_abstract_annotated,Specific finding for unsweetened tea.; llm_postprocessed=true
PMID_40823011_GLM1,PMID_40823011,unspecified tea,tea infusion,caffeine,,cardiovascular protection,all-cause mortality,cohort study,human_observational,human cohort,,unclear,,,,,,,,mortality risk,"A U-shaped association was observed between tea consumption and mortality risk. Compared with non-consumers, individuals consuming 3.5-4.5 drinks per day of unsweetened tea had the lowest risks of all-cause (HR, 0.80; 95% CI: 0.75-0.86)...",0.95,glm5_nvidia,llm_title_abstract_annotated,U-shaped association found; optimal intake 3.5-4.5 drinks/day for unsweetened tea.; Significant inverse association for unsweetened tea consumption and CVD mortality.; Significant inverse association for unsweetened tea consumption and cancer mortality.; llm_postprocessed=true
PMID_40822528_GLM1,PMID_40822528,unspecified tea,unspecified material,theanine,,neuroprotection,neural disorders,systematic review,evidence_synthesis_nonquantitative,review synthesis,,positive,,,,,,,,neural health,"Typically, theanine is known for its protective effect on neural disorders.",0.90,glm5_nvidia,llm_title_abstract_annotated,neuroprotective effects summarized; llm_postprocessed=true
PMID_40822528_GLM2,PMID_40822528,unspecified tea,unspecified material,theanine,,metabolic improvement,metabolic intervention,systematic review,evidence_synthesis_nonquantitative,review synthesis,,unclear,,,,,,,,,"pharmaceutical functions of theanine in areas such as anti-inflammatory effects, metabolic intervention, antineoplastic effect, etc.",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40822528_GLM3,PMID_40822528,unspecified tea,unspecified material,theanine,,other,antineoplastic effect,systematic review,evidence_synthesis_nonquantitative,review synthesis,,unclear,,,,,,,,,"pharmaceutical functions of theanine in areas such as anti-inflammatory effects, metabolic intervention, antineoplastic effect, etc.",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40822422_GLM1,PMID_40822422,green tea,purified component,catechins,,neuroprotection,neurodegeneration markers,systematic review,evidence_synthesis_nonquantitative,human,,unclear,,,,,inhibition of amyloid-beta aggregation,,,neuronal survival,"EGCG improves autophagic clearance, reduces tau hyperphosphorylation, and inhibits amyloid-beta aggregation, aiding in neuroprotective properties.",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_40812038_GLM1,PMID_40812038,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota ecosystem stimulation,animal study,preclinical_in_vivo,mouse model,,positive,,,,,probiotic delivery stimulation of gut microbiota,gut microbiota ecosystem,,intestinal tissue health,EcN@KPS-TPP probiotic stimulated gut microbiota ecosystem while inhibited the pathogenic bacteria.,0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
