paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41226835,PubMed,Epigallocatechin Gallate as a Molecular Therapeutic in Heart Failure and Cardio-Oncology: Mechanistic Pathways and Translational Perspectives.,Ajaz F; Haddad J; Huda B; Yousuf M; Patnaik R; Bhurka F; Banerjee Y,International journal of molecular sciences,2025,10.3390/ijms262110798,41226835,systematic review,green tea,purified component,catechins,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review on EGCG mechanisms in heart failure and cardio-oncology.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41210635,PubMed,Advances in research and applications of Epigallocatechin gallate: from green tea to therapeutic gold.,Mangla B; Garg M; Kumar P; Javed S; Yadav S; Pathan T; Ahsan W; Aggarwal G,Journal of food science and technology,2025,10.1007/s13197-025-06442-5,41210635,systematic review,green tea,purified component,catechins,neuroprotection,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review summarizing pharmacological actions and delivery systems of EGCG.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41207049,PubMed,"Influence mechanism of fixation on the development of green tea flavor and related non-volatile and volatile metabolites by objective quantification, widely targeted metabolomics, and aroma metabolomics.",Hua J; Li X; Zou C; Yang L; Ouyang W; Chen M; Lv X; Zhang F; Zhu X; An T; Wang J; Zhu J; Yuan H; Jiang Y,Food chemistry,2025,10.1016/j.foodchem.2025.146991,41207049,animal study,green tea,purified component,catechins,other,yes,no,no,maybe,,"matched_queries=Q4; abstract_saved_in_raw_batch; Processing study on fixation methods and flavor chemistry, not a health/activity study.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41204438,PubMed,"Bioactive Compounds of Ilex paraguariensis: A Critical Update on Extraction, Gastrointestinal Stability, and Technological Applications.",Palavicini SMS; Puton BMS; Jacques RA; Valduga E; Backes GT; Paroul N; Steffens C; Cansian RL,Journal of food science,2025,10.1111/1750-3841.70679,41204438,systematic review,unspecified tea,tea extract,caffeine,anti-inflammatory,yes,yes,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41184896,PubMed,Higher Life's Essential 8 score is associated with lower risk of kidney stones in Chinese adults: a cross-sectional study.,Chen X; Wang Y; Mi F; Zhou J; Zhang X; Qin Z; Zeng J; Fu C; Qian Y; Yang J; Kangzhuo B; Tan Y; Xia J; Meng Q; Feng Y; Yin J,BMC public health,2025,10.1186/s12889-025-24499-x,41184896,cohort study,unspecified tea,unspecified material,multiple component groups,other,no,no,no,maybe,,"matched_queries=Q5; abstract_saved_in_raw_batch; Cross-sectional study. Tea drinking is reported as a subgroup modifier for the association between cardiovascular health (LE8) and kidney stones, but tea itself is not the primary exposure.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41175620,PubMed,Does thermal processing improve intestinal antioxidant function of key tea components? A comparative study on polyphenols and theabrownin under oxidative stress.,Fan X; Wang Q; Yu W; Yang H; Zhang F; Yu B; He J; Luo J; Luo Y; Yan H; Wang J; Pu J; Mao X,Food chemistry,2025,10.1016/j.foodchem.2025.146847,41175620,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,yes,no,no,include,,matched_queries=Q3; Q4; abstract_saved_in_raw_batch; Comparative animal study on thermal processing effects of tea polyphenols vs theabrownin on intestinal antioxidant function under oxidative stress.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41166814,PubMed,Integrated untargeted and targeted metabolomics and microbiome profiling reveal the effects of storage duration on the flavor quality of Rizhao Jinhua white tea.,Li H; Song K; Zhang X; Wang S; Yang L,Food chemistry,2025,10.1016/j.foodchem.2025.146811,41166814,animal study,white tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41163054,PubMed,"The effects of a newly developed beverage powder supplement on anthropometric measures, body composition, metabolic syndrome components, and appetite in obese or overweight adults: a protocol for a randomized clinical trial study.",Asghari P; Afshari A; Sadeghi T; Jafarzadeh Esfehani A; Talebi S; Nematy M,Trials,2025,10.1186/s13063-025-09180-3,41163054,randomized controlled trial,green tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Clinical trial protocol evaluating a multi-component supplement containing green tea extract for obesity management.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41157739,PubMed,A Review and Survey of Local Eastern Kentucky Medicinal Plants and Their Pharmacological Benefits.,Veldhi P; Crager C; Ghayur A; Ul-Haq Z; Ghayur MN,"Plants (Basel, Switzerland)",2025,10.3390/plants14203182,41157739,systematic review,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Review of 14 medicinal plants from Eastern Kentucky; mentions tea as a preparation form; reports general pharmacological activities including anti-inflammatory.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41156555,PubMed,Chlorogenic Acid's Role in Metabolic Health: Mechanisms and Therapeutic Potential.,Zalewska K; Kulawik M; Gierszewska J; Gramala Z; Kalus O; Karpiński M; Maćkowiak J; Staniewski A; Szymańska Z; Zalewska B; Lu W; Cielecka-Piontek J; Zalewski P,Nutrients,2025,10.3390/nu17203303,41156555,systematic review,unspecified tea,tea extract,mixed polyphenols,anti-obesity,no,yes,no,include,,"matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review focusing on Chlorogenic acid, a polyphenol found in tea and other sources, and its role in metabolic health.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41151447,PubMed,Targeted ileal microbiome modulation by in ovo seaweed polyphenols (Fucus spiralis) as an alternative to in-feed antibiotics in broiler chickens.,Lu J; Petri RM; Foster J; Collins SA,Poultry science,2025,10.1016/j.psj.2025.105976,41151447,animal study,green tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Study compares seaweed and tea polyphenols on broiler gut microbiome; only seaweed polyphenols showed activity.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41149402,PubMed,Single-Step Engineered Gelatin-Based Hydrogel for Integrated Prevention of Postoperative Adhesion and Promotion of Wound Healing.,Wu X; Sun L; Chen J; Su M; Liu Z,"Gels (Basel, Switzerland)",2025,10.3390/gels11100797,41149402,animal study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Study uses tea polyphenol crosslinked with gelatin to form a hydrogel for postoperative care.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41142253,PubMed,Research on the mechanisms of plant bioactive metabolites in anti-skin aging and future development prospects.,Wang H; Zheng J; Cao S; Lv J,Frontiers in pharmacology,2025,10.3389/fphar.2025.1673075,41142253,systematic review,unspecified tea,unspecified material,multiple component groups,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review mentioning tea among plants with anti-skin aging metabolites; broad scope limits extraction of tea-specific details.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41140262,PubMed,The impact of (poly)phenol-rich foods and extracts on flow-mediated dilation (FMD): a narrative review.,Murphy BÓ; Neill HR; Magee N; Rosbotham EJ; Pourshahidi LK; Richardson P; Pouchieu C; Gaudout D; Ray S; Bresciani L; Del Rio D; Rodriguez-Mateos A; Crozier A; Gill CIR,Food & function,2025,10.1039/d5fo01106j,41140262,systematic review,unspecified tea,tea extract,caffeine,cardiovascular protection,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Narrative review summarizing clinical trials on tea and other polyphenol-rich foods improving endothelial function via FMD.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41140078,PubMed,A Review of the Impact of Green Tea (Camellia sinensis L.) on Oral Health.,Alagarsamy K; Chaiyasut C; Kesika P; Sivamaruthi BS,Current pharmaceutical design,2025,10.2174/0113816128393965250927115025,41140078,systematic review,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q1; Q3; abstract_saved_in_raw_batch; Review focusing on oral health benefits, antibacterial effects against oral pathogens, and anti-inflammatory properties.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41135302,PubMed,The mediating role of oxidative balance score in the association between magnesium-rich diet and cardiovascular mortality: Findings from the PLCO cohort study.,Lei L; Long B; Zhang F; Li X; Hui S; Wang M; Liu C; Yin W; Tong S,Atherosclerosis,2025,10.1016/j.atherosclerosis.2025.120528,41135302,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Tea is a component of the magnesium-rich diet (MRD) score but not the primary exposure; association with cardiovascular mortality reported for the dietary pattern.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41110409,PubMed,"Multi-omics network analysis of flavour formation in golden-flowered Tibetan dark tea processed by ""flowering"" using raw materials with different fermentation degrees.",Zhang T; Xu Z; Yang X; Ning M; Ren M; Liu X; Wang Y; Li C; Xia C; Yu M; Chen S; Tang X; Liu C,Food chemistry,2025,10.1016/j.foodchem.2025.146735,41110409,plant/agronomy study,dark tea,purified component,mixed polyphenols,gut microbiota modulation,yes,no,yes,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41106481,PubMed,"Tea Polyphenol Epigallocatechin Gallate and the Gut-Health Axis: Unraveling Structural Characteristics, Metabolic Pathways, and Systemic Benefits.",Yang J; Chen W; Chen J; Xie D; Wang Y; Zhou J,"Advances in nutrition (Bethesda, Md.)",2025,10.1016/j.advnut.2025.100545,41106481,systematic review,green tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; Q3; Q5; abstract_saved_in_raw_batch; Systematic review on EGCG and gut-health axis with detailed mechanisms and systemic effects.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41097554,PubMed,Optimization of Nano-SiO(2)/Tea Polyphenol/Pullulan Edible Composite Films for Postharvest Preservation of Cherry Tomatoes.,Huang P; Ding J; Han Y; Gong L; Wu F; Liu Y; Zhao P; Yang Z; Ye L; Zhou S; Qin W,"Foods (Basel, Switzerland)",2025,10.3390/foods14193386,41097554,plant/agronomy study,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41089755,PubMed,Fermented Tea and Cognitive Dysfunction in Diabetes: A Novel Perspective on the Gut-Brain AXIS.,Zhang R; Liao W,Food science & nutrition,2025,10.1002/fsn3.71048,41089755,systematic review,fermented tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; Q3; abstract_saved_in_raw_batch; Systematic review discussing fermented tea mechanisms via gut-brain axis for diabetic cognitive dysfunction.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41088897,PubMed,Role of Major Bioactive Compounds in the Treatment of Anti-aging and Skincare: A Review.,Das G; Jiménez-Ortega LA; Banerjee S; Banerjee S; Bose S; Deswal G; Grewal AS; Shin HS; Heredia JB; Patra JK,Current pharmaceutical biotechnology,2025,10.2174/0113892010390942250916184542,41088897,systematic review,green tea,tea extract,whole extract,neuroprotection,no,yes,no,exclude,Study scope (skincare/anti-aging) does not match target activity category (neuroprotection).,matched_queries=Q1; abstract_saved_in_raw_batch; The paper is a review on anti-aging and skincare. The provided metadata hints (neuroprotection) are inconsistent with the abstract content.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41081687,PubMed,Comparison of Epidural Analgesic Efficacy of Direct Thoracic versus Caudally Inserted Catheter Positioned in Thoracic Space in Children Undergoing Cardiac Surgery.,Sharma VK; Vaishnavi A,Annals of cardiac anaesthesia,2025,10.4103/aca.aca_25_25,41081687,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,metabolic improvement,no,no,no,exclude,out_of_scope_intervention,matched_queries=Q5; abstract_saved_in_raw_batch; Study topic is epidural analgesia techniques (bupivacaine and morphine) in pediatric cardiac surgery. No relationship to tea or tea components.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41073208,PubMed,The Association Between Green Tea Intake and Metabolic Syndrome: A Systematic Review and Meta-analysis of Randomized Controlled Trials.,Ghoflchi S; Mohammadi H; Teimouri M; Imani M; Hosseini H,Clinical therapeutics,2025,10.1016/j.clinthera.2025.09.011,41073208,meta-analysis,green tea,tea infusion,multiple component groups,metabolic improvement,no,no,no,include,,matched_queries=Q1; Q5; abstract_saved_in_raw_batch; Meta-analysis of green tea effects on metabolic syndrome markers; overall null findings with positive subgroup analyses.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41067627,PubMed,The dual fate of L-theanine in tea: Metabolic regulation and processing transformations.,Cheng H; Zheng J; Tu L; Chen L; He W; Wang Y; Liu Z; Xu P,Journal of advanced research,2025,10.1016/j.jare.2025.10.002,41067627,systematic review,unspecified tea,tea leaf,theanine,metabolic improvement,yes,no,no,include,,"matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review on L-theanine biosynthesis, stress response, and processing transformations.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
