confidence_score,edge_type,effect_direction,evidence_level,paper_id,record_id,source_id,study_type,target_id,uncertainty_class,uncertainty_flags
0.698,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,tea_type:unspecified_tea,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,component_group:mixed_polyphenols,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,study_type:animal_study,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,effect_direction:positive,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,ACTS_VIA,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,mechanism:hydrogen_bond_reorganization,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41265599,PMID_41265599_GLM1,record:PMID_41265599_GLM1,animal study,uncertainty:taxonomy_expansion_needed,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.717,HAS_RECORD,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,paper:PMID_41255516,cohort study,record:PMID_41255516_GLM2,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_TEA_TYPE,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,tea_type:unspecified_tea,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_MATERIAL_FORM,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_COMPONENT_GROUP,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,component_group:catechins,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,SUPPORTS_ACTIVITY,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_STUDY_TYPE,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,study_type:cohort_study,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_EVIDENCE_LEVEL,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,evidence_level:human_observational,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_EFFECT_DIRECTION,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,effect_direction:unclear,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,ACTS_VIA,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,mechanism:grp94_pi3k_akt_pathway_inhibition,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,ASSOCIATED_HOST_PHENOTYPE,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,phenotype:renal_tubular_injury,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_UNCERTAINTY_FLAG,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_UNCERTAINTY_FLAG,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,uncertainty:taxonomy_expansion_needed,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.717,HAS_UNCERTAINTY_FLAG,unclear,human_observational,PMID_41255516,PMID_41255516_GLM2,record:PMID_41255516_GLM2,cohort study,uncertainty:uncertain_effect_direction,moderate_uncertainty,missing_processing_or_extraction_context; taxonomy_expansion_needed; uncertain_effect_direction
0.671,HAS_RECORD,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,paper:PMID_41244722,systematic review,record:PMID_41244722_GLM1,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_TEA_TYPE,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,tea_type:unspecified_tea,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_MATERIAL_FORM,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_COMPONENT_GROUP,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,component_group:mixed_polyphenols,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,SUPPORTS_ACTIVITY,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_STUDY_TYPE,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,study_type:systematic_review,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_EVIDENCE_LEVEL,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,evidence_level:evidence_synthesis_nonquantitative,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_EFFECT_DIRECTION,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,effect_direction:positive,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,ACTS_VIA,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,mechanism:catalytic_activity,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_UNCERTAINTY_FLAG,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_UNCERTAINTY_FLAG,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,uncertainty:review_summary_record,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.671,HAS_UNCERTAINTY_FLAG,positive,evidence_synthesis_nonquantitative,PMID_41244722,PMID_41244722_GLM1,record:PMID_41244722_GLM1,systematic review,uncertainty:taxonomy_expansion_needed,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.678,HAS_RECORD,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,paper:PMID_41235304,meta-analysis,record:PMID_41235304_GLM1,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_TEA_TYPE,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,tea_type:green_tea,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_MATERIAL_FORM,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,material_form:purified_component,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_COMPONENT_GROUP,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,component_group:catechins,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,SUPPORTS_ACTIVITY,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,activity:gut_microbiota_modulation,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_STUDY_TYPE,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,study_type:meta_analysis,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_EVIDENCE_LEVEL,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,evidence_level:evidence_synthesis,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_EFFECT_DIRECTION,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,effect_direction:negative,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,ASSOCIATED_HOST_PHENOTYPE,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,phenotype:adiposity,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_UNCERTAINTY_FLAG,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,uncertainty:generic_mechanism,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_UNCERTAINTY_FLAG,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,uncertainty:missing_named_microbiota,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.678,HAS_UNCERTAINTY_FLAG,negative,evidence_synthesis,PMID_41235304,PMID_41235304_GLM1,record:PMID_41235304_GLM1,meta-analysis,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,generic_mechanism; missing_named_microbiota; missing_processing_or_extraction_context
0.768,HAS_RECORD,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,paper:PMID_41226835,systematic review,record:PMID_41226835_GLM1,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_TEA_TYPE,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,tea_type:green_tea,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_MATERIAL_FORM,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_COMPONENT_GROUP,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,component_group:catechins,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,SUPPORTS_ACTIVITY,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_STUDY_TYPE,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,study_type:systematic_review,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_EVIDENCE_LEVEL,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,evidence_level:evidence_synthesis_nonquantitative,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_EFFECT_DIRECTION,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,effect_direction:positive,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,ACTS_VIA,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,mechanism:antioxidant_anti_inflammatory_anti_apoptotic_metabolic_modulation,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,ASSOCIATED_HOST_PHENOTYPE,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,phenotype:heart_failure,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_UNCERTAINTY_FLAG,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
0.768,HAS_UNCERTAINTY_FLAG,positive,evidence_synthesis_nonquantitative,PMID_41226835,PMID_41226835_GLM1,record:PMID_41226835_GLM1,systematic review,uncertainty:review_summary_record,moderate_uncertainty,missing_processing_or_extraction_context; review_summary_record; taxonomy_expansion_needed
